1,Block,From,To,Value (ETH),Ext/Int,Date,Exchange Rate,Value (USD)
819,1156425,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
820,1156859,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
821,1159261,0x0a5dbab7357f935200d9e71b067060042ede417d,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-16,13.02,13
822,1157287,0x0d82cd113dc35ddda93f38166cd5cde8b88e36a1,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x53444835ec580000,0,2016-03-16,13.02,78
823,1159685,0x446710082de6189de4159999559e5304fd5be031,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x4563918244f40000,0,2016-03-16,13.02,65
824,1157290,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x8ac7230489e80000,0,2016-03-16,13.02,130
825,1158292,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-16,13.02,13
826,1162329,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-16,13.02,13
827,1160004,0xaedd675607520b203a0216e38f3b5b440b8d901c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x4563918244f40000,0,2016-03-16,13.02,65
828,1157105,0xaedd675607520b203a0216e38f3b5b440b8d901c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-16,13.02,13
829,1158013,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-16,13.02,13
830,1160704,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-16,13.02,13
831,1157287,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0x98a7d9b8314c0000,1,2016-03-16,13.02,143
832,1157290,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0x98a7d9b8314c0000,1,2016-03-16,13.02,143
833,1160004,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0x98a7d9b8314c0000,1,2016-03-16,13.02,143
834,1157290,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-16,13.02,7
835,1157287,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x0429d069189e0000,1,2016-03-16,13.02,4
836,1159685,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x03782dace9d90000,1,2016-03-16,13.02,3
837,1160004,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x03782dace9d90000,1,2016-03-16,13.02,3
838,1157105,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-16,13.02,1
839,1158013,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-16,13.02,1
840,1158292,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-16,13.02,1
841,1159261,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-16,13.02,1
842,1160704,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-16,13.02,1
843,1162329,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-16,13.02,1
844,1164419,0x0a9381f17edab836bb036a5e4a7a62297633a83f,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-17,12.62,13
845,1163436,0x5280ab0d3feede140734f1cd0575b99e7cbceb6b,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-17,12.62,13
846,1166815,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-17,12.62,13
847,1167189,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-17,12.62,13
848,1168131,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-17,12.62,13
849,1164547,0xaedd675607520b203a0216e38f3b5b440b8d901c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-17,12.62,13
850,1165946,0xaedd675607520b203a0216e38f3b5b440b8d901c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-17,12.62,13
851,1163888,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-17,12.62,13
852,1164603,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-17,12.62,13
853,1167136,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-17,12.62,13
854,1168130,0xde6772108bfea2593f35a6db507cd948f6c21996,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x056bc75e2d63100000,0,2016-03-17,12.62,1262
855,1168122,0xde6772108bfea2593f35a6db507cd948f6c21996,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-17,12.62,13
856,1163224,0xe97e15a717e2694229277ea3394f194ad9f8414a,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x00,0,2016-03-17,12.62,0
857,1167136,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0x98a7d9b8314c0000,1,2016-03-17,12.62,139
858,1168130,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0x98a7d9b8314c0000,1,2016-03-17,12.62,139
859,1168131,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x98a7d9b8314c0000,1,2016-03-17,12.62,139
860,1168130,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x4563918244f40000,1,2016-03-17,12.62,63
861,1163436,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-17,12.62,1
862,1163888,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-17,12.62,1
863,1164419,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-17,12.62,1
864,1164547,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-17,12.62,1
865,1164603,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-17,12.62,1
866,1165946,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-17,12.62,1
867,1166815,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-17,12.62,1
868,1167136,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-17,12.62,1
869,1167189,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-17,12.62,1
870,1168122,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-17,12.62,1
871,1168131,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-17,12.62,1
872,1163224,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xe97e15a717e2694229277ea3394f194ad9f8414a,0x00,1,2016-03-17,12.62,0
873,1170510,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-18,11.02,11
874,1173118,0xa94b92ee932e6cabc09c6af2ba11cf7958cc7e55,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-18,11.02,11
875,1170479,0xaedd675607520b203a0216e38f3b5b440b8d901c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-18,11.02,11
876,1169537,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5af3107a4000,0,2016-03-18,11.02,0
877,1170336,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-18,11.02,11
878,1172954,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-18,11.02,11
879,1170510,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xa94b92ee932e6cabc09c6af2ba11cf7958cc7e55,0x02fb474098f67c0000,1,2016-03-18,11.02,606
880,1170336,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0a9381f17edab836bb036a5e4a7a62297633a83f,0x0f43fc2c04ee0000,1,2016-03-18,11.02,12
881,1170479,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0a9381f17edab836bb036a5e4a7a62297633a83f,0x0f43fc2c04ee0000,1,2016-03-18,11.02,12
882,1170336,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-18,11.02,1
883,1170479,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-18,11.02,1
884,1170510,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-18,11.02,1
885,1172954,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-18,11.02,1
886,1173118,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-18,11.02,1
887,1169537,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0x5af3107a4000,1,2016-03-18,11.02,0
888,1175456,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-19,10.96,11
889,1175610,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-19,10.96,11
890,1176295,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-19,10.96,11
891,1178932,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-19,10.96,11
892,1180841,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-19,10.96,11
893,1178801,0xaedd675607520b203a0216e38f3b5b440b8d901c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-19,10.96,11
894,1175594,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-19,10.96,11
895,1175378,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-19,10.96,11
896,1175832,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-19,10.96,11
897,1176964,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-19,10.96,11
898,1180601,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-19,10.96,11
899,1175378,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
900,1175378,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
901,1175456,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
902,1175594,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
903,1175610,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
904,1175832,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
905,1175832,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
906,1176295,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
907,1176964,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
908,1176964,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
909,1178801,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
910,1178932,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
911,1180601,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
912,1180601,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
913,1180841,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-19,10.96,1
914,1182617,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-20,10.63,11
915,1182671,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-20,10.63,11
916,1186178,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-20,10.63,11
917,1185092,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-20,10.63,11
918,1182626,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-20,10.63,11
919,1182888,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-20,10.63,11
920,1185945,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-20,10.63,11
921,1182365,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x00,0,2016-03-20,10.63,0
922,1183570,0xde6772108bfea2593f35a6db507cd948f6c21996,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-20,10.63,11
923,1182617,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
924,1182626,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
925,1182626,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
926,1182671,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
927,1182888,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
928,1182888,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
929,1183570,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
930,1183570,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xde6772108bfea2593f35a6db507cd948f6c21996,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
931,1185092,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
932,1185945,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
933,1185945,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
934,1186178,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-20,10.63,1
935,1182365,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0x00,1,2016-03-20,10.63,0
936,1188463,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-21,10.11,10
937,1191089,0xb3cb9dc84746a6951c3557898e3f34426c251f35,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-21,10.11,10
938,1187681,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-21,10.11,10
939,1188681,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-21,10.11,10
940,1187681,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-21,10.11,1
941,1187681,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-21,10.11,1
942,1188463,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-21,10.11,1
943,1188681,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-21,10.11,1
944,1188681,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-21,10.11,1
945,1191089,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-21,10.11,1
946,1193905,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-22,11.59,12
947,1197379,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-22,11.59,12
948,1193575,0xaedd675607520b203a0216e38f3b5b440b8d901c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-22,11.59,12
949,1193562,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-22,11.59,12
950,1194640,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-22,11.59,12
951,1197204,0xe8fd59a3834918dcdc982a3342a74050f2dd4192,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-22,11.59,12
952,1193562,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-22,11.59,1
953,1193562,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-22,11.59,1
954,1193575,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-22,11.59,1
955,1193905,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-22,11.59,1
956,1194640,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-22,11.59,1
957,1194640,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-22,11.59,1
958,1197204,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-22,11.59,1
959,1197379,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-22,11.59,1
960,1200863,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-23,11.26,11
961,1204736,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-23,11.26,11
962,1200723,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-23,11.26,11
963,1199292,0xe8fd59a3834918dcdc982a3342a74050f2dd4192,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-23,11.26,11
964,1202484,0xe8fd59a3834918dcdc982a3342a74050f2dd4192,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-23,11.26,11
965,1203249,0xe8fd59a3834918dcdc982a3342a74050f2dd4192,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-23,11.26,11
966,1199292,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-23,11.26,1
967,1199292,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xe8fd59a3834918dcdc982a3342a74050f2dd4192,0xb1a2bc2ec50000,1,2016-03-23,11.26,1
968,1200723,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-23,11.26,1
969,1200723,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-23,11.26,1
